episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
401, -3071.7014454603195, 3, 11.236870857999747, 196, 209181,                                             209181, 0.0, 4494.7451171875
402, -4192.287016868591, 3, 20.15277608999895, 343, 209524,                                             209524, 0.0, 4003.749267578125
403, 1740.3826845884323, 1, 10.54031595700144, 182, 209706,                                             209706, 0.0, 4618.98583984375
404, -4891.26106518507, 2, 36.98551659000077, 636, 210342,                                             210342, 0.0, 4188.7978515625
405, -3257.2845920324326, 3, 15.15492277299927, 254, 210596,                                             210596, 0.0, 4472.51171875
406, -3962.571044921875, 2, 20.94669029799843, 362, 210958,                                             210958, 0.0, 4698.68798828125
407, -3249.2295709252357, 2, 14.544546397000886, 247, 211205,                                             211205, 0.0, 4293.67919921875
408, -5268.056457459927, 2, 44.81387562500095, 759, 211964,                                             211964, 0.0, 4111.66064453125
409, -4019.105093598366, 4, 49.226487551999526, 834, 212798,                                             212798, 0.0, 4336.515625
410, -4298.866708159447, 4, 49.81896679500096, 843, 213641,                                             213641, 0.0, 21694.283203125
411, 1693.5097475349903, 1, 15.269163812999977, 257, 213898,                                             213898, 0.0, 4113.3447265625
412, -2570.397600889206, 2, 2.9075719189986557, 44, 213942,                                             213942, 0.0, 3973.293212890625
413, -4097.351958870888, 4, 50.628203934998965, 840, 214782,                                             214782, 0.0, 4120.41455078125
414, -4520.483976244926, 2, 31.366630127000462, 510, 215292,                                             215292, 0.0, 4032.86083984375
415, -3856.63689827919, 2, 24.784062923999954, 419, 215711,                                             215711, 0.0, 4520.77099609375
416, -3487.322827935219, 4, 50.025418744999115, 811, 216522,                                             216522, 0.0, 3755.064697265625
417, -5995.796363592148, 3, 44.40525532900028, 713, 217235,                                             217235, 0.0, 4395.7109375
418, -4806.905375659466, 3, 22.982659819999753, 370, 217605,                                             217605, 0.0, 4154.47412109375
419, -5520.158838510513, 4, 49.79222641399974, 820, 218425,                                             218425, 0.0, 4570.60693359375
420, -3771.478231012821, 4, 49.82478970000011, 811, 219236,                                             219236, 0.0, 4134.33935546875
421, -4488.687409520149, 3, 25.658894594998856, 415, 219651,                                             219651, 0.0, 4604.837890625
422, 1885.417186498642, 1, 14.353333783999915, 225, 219876,                                             219876, 0.0, 4337.94287109375
423, -2697.475644469261, 2, 7.741389811999397, 123, 219999,                                             219999, 0.0, 4058.876708984375
424, -4017.7254188656807, 4, 49.805758213000445, 793, 220792,                                             220792, 0.0, 4155.2685546875
425, -4757.6911608576775, 3, 36.58268463599961, 575, 221367,                                             221367, 0.0, 4109.78759765625
426, -304.30086570978165, 1, 44.86372498700075, 727, 222094,                                             222094, 0.0, 3950.5791015625
427, 598.745783507824, 1, 33.926220999999714, 541, 222635,                                             222635, 0.0, 3845.6806640625
428, -3137.966970562935, 2, 11.525704755000334, 182, 222817,                                             222817, 0.0, 3975.177490234375
429, -3582.174938261509, 4, 50.42839131100118, 804, 223621,                                             223621, 0.0, 3935.745849609375
430, -5330.987046658993, 2, 45.00461152099888, 707, 224328,                                             224328, 0.0, 4280.59326171875
431, -908.1054742336273, 1, 40.29181100900132, 641, 224969,                                             224969, 0.0, 4483.45849609375
432, -3923.2776234149933, 3, 16.55831373000001, 269, 225238,                                             225238, 0.0, 3795.740478515625
433, 1354.160321354866, 1, 25.582028071001332, 401, 225639,                                             225639, 0.0, 4954.66552734375
434, -3888.0824830532074, 4, 49.627603073999126, 793, 226432,                                             226432, 0.0, 4490.03955078125
435, -4340.03526955843, 4, 49.80971725100062, 792, 227224,                                             227224, 0.0, 4293.17724609375
436, -3475.628210067749, 4, 49.83507539800121, 778, 228002,                                             228002, 0.0, 11847.521484375
437, -4220.523058414459, 3, 28.571758068001145, 447, 228449,                                             228449, 0.0, 3808.26513671875
438, -3678.694673895836, 2, 19.960720446000778, 324, 228773,                                             228773, 0.0, 4183.98095703125
439, -3518.390976548195, 3, 19.7432881929999, 314, 229087,                                             229087, 0.0, 3844.9521484375
440, -5933.757313549519, 2, 33.601890382999045, 532, 229619,                                             229619, 0.0, 4094.400390625
441, -4476.088420689106, 2, 30.074450862999583, 478, 230097,                                             230097, 0.0, 3813.498779296875
442, -3780.722951412201, 2, 21.966755727000418, 360, 230457,                                             230457, 0.0, 4955.50244140625
443, -4612.368680477142, 4, 50.81269059199985, 821, 231278,                                             231278, 0.0, 4047.560791015625
444, -3225.934384584427, 3, 14.554343993000657, 236, 231514,                                             231514, 0.0, 8503.3505859375
445, -3668.5519599318504, 4, 49.821082632999605, 799, 232313,                                             232313, 0.0, 4303.1962890625
446, -3620.1265753507614, 3, 22.97678387799897, 362, 232675,                                             232675, 0.0, 4714.94775390625
447, -4090.482418179512, 2, 24.349115607001295, 385, 233060,                                             233060, 0.0, 4732.646484375
448, -3788.740709066391, 3, 22.400424238001506, 361, 233421,                                             233421, 0.0, 4853.857421875
449, -3495.6990280151367, 4, 49.78279234600086, 794, 234215,                                             234215, 0.0, 4497.6787109375
450, -3211.2029377818108, 3, 17.953361080999457, 289, 234504,                                             234504, 0.0, 4569.6572265625
451, 1628.2379479408264, 1, 17.627897678999943, 269, 234773,                                             234773, 0.0, 4551.224609375
452, -3316.235682249069, 4, 49.630068063999715, 804, 235577,                                             235577, 0.0, 6019160.5
453, -4210.401909470558, 4, 49.81767768200007, 842, 236419,                                             236419, 0.0, 4620.7255859375
454, -3082.951652944088, 2, 12.131428959999539, 215, 236634,                                             236634, 0.0, 4346.283203125
455, -3330.0590640306473, 2, 16.153944783000043, 282, 236916,                                             236916, 0.0, 4486.22705078125
456, -4190.489581108093, 4, 49.22363150199999, 889, 237805,                                             237805, 0.0, 4581.24462890625
457, -4721.455987215042, 4, 49.63338978399952, 893, 238698,                                             238698, 0.0, 4168.08935546875
458, -4013.367964088917, 2, 22.36034721299984, 383, 239081,                                             239081, 0.0, 3936.386474609375
459, -6343.016928315163, 2, 32.58661921299972, 581, 239662,                                             239662, 0.0, 41061.11328125
460, -4189.449515342712, 3, 20.145379999999932, 355, 240017,                                             240017, 0.0, 4795.32373046875
461, -4657.598195314407, 4, 49.74188520700045, 874, 240891,                                             240891, 0.0, 4179.8740234375
462, -4119.625933885574, 3, 22.161183146999974, 394, 241285,                                             241285, 0.0, 4140.1943359375
463, -3904.877767801285, 4, 50.80823578399941, 897, 242182,                                             242182, 0.0, 4276.7978515625
464, -5779.296561956406, 2, 42.21437258599872, 742, 242924,                                             242924, 0.0, 3512.600341796875
465, -3263.7735078930855, 2, 11.325123843998881, 193, 243117,                                             243117, 0.0, 6436.8056640625
466, -3290.5933572649956, 3, 17.35490347800078, 301, 243418,                                             243418, 0.0, 3214.920654296875
467, -194.80265790224075, 1, 26.362156004999633, 450, 243868,                                             243868, 0.0, 4168.72900390625
468, -2978.472877383232, 2, 7.736382401999435, 130, 243998,                                             243998, 0.0, 3938.226318359375
469, -3227.7761211395264, 3, 11.325364292000813, 195, 244193,                                             244193, 0.0, 3195.93359375
470, -4089.113097012043, 3, 21.565638957001283, 376, 244569,                                             244569, 0.0, 4059.078125
471, -3593.0681945085526, 2, 17.243197617999613, 293, 244862,                                             244862, 0.0, 3885.313232421875
472, 1447.6735169291496, 1, 15.95418610500019, 279, 245141,                                             245141, 0.0, 3465.41455078125
473, -3775.0320789813995, 3, 6.115831011999035, 99, 245240,                                             245240, 0.0, 3687.11669921875
474, -3612.460860133171, 2, 16.99152229900028, 293, 245533,                                             245533, 0.0, 3887.616455078125
475, -4407.230846405029, 3, 26.13072547699994, 440, 245973,                                             245973, 0.0, 11993.25
476, -4076.8445360660553, 4, 50.014449292999416, 856, 246829,                                             246829, 0.0, 3945.895751953125
477, -1149.1515111327171, 1, 39.81302442300148, 674, 247503,                                             247503, 0.0, 1106351.75
478, -2505.73899435997, 2, 4.308908400000291, 68, 247571,                                             247571, 0.0, 4636.83935546875
479, -4557.1982699632645, 3, 29.582477325999207, 493, 248064,                                             248064, 0.0, 4187.10986328125
480, -3731.188397884369, 4, 49.61606077700162, 844, 248908,                                             248908, 0.0, 4165.38134765625
481, 693.5198262929916, 1, 26.471376028001032, 440, 249348,                                             249348, 0.0, 5339.17138671875
482, 1597.5017241835594, 1, 16.73978887499834, 281, 249629,                                             249629, 0.0, 4496.572265625
483, -3124.943736255169, 4, 50.63498698400144, 822, 250451,                                             250451, 0.0, 3988.6259765625
484, -3376.0022765398026, 4, 49.80981973699818, 797, 251248,                                             251248, 0.0, 4390.17041015625
485, -2862.3512501120567, 3, 13.750310811003146, 219, 251467,                                             251467, 0.0, 4029.78271484375
486, -3798.333178281784, 3, 22.81332557099813, 373, 251840,                                             251840, 0.0, 4234.81591796875
487, -4337.3786209225655, 2, 32.740375589000905, 506, 252346,                                             252346, 0.0, 3566.141357421875
488, -3672.506844162941, 4, 49.83678675400006, 778, 253124,                                             253124, 0.0, 3737.658203125
489, -4407.1105988025665, 3, 28.584531532000256, 439, 253563,                                             253563, 0.0, 4422.03662109375
490, -3111.4420866966248, 4, 49.61570331300027, 750, 254313,                                             254313, 0.0, 4017.305908203125
491, -3428.871061205864, 2, 17.642927755998244, 262, 254575,                                             254575, 0.0, 4174.9951171875
492, -4374.430097818375, 2, 33.57154022699979, 491, 255066,                                             255066, 0.0, 3797.765380859375
493, -3723.6416767835617, 3, 24.977157609999267, 363, 255429,                                             255429, 0.0, 4240.81591796875
494, -3123.7786504626274, 4, 49.63481129000138, 714, 256143,                                             256143, 0.0, 12444.3251953125
495, -3949.640794277191, 4, 50.81599302500035, 763, 256906,                                             256906, 0.0, 1165257.75
496, -3790.703058362007, 4, 49.81815078599902, 752, 257658,                                             257658, 0.0, 3899.689453125
497, -3029.3336725234985, 3, 10.541157674000715, 161, 257819,                                             257819, 0.0, 3845.410400390625
498, 306.80669581890106, 1, 21.547261058000004, 319, 258138,                                             258138, 0.0, 4056.236328125
499, -4810.702298641205, 3, 44.81830946500122, 676, 258814,                                             258814, 0.0, 4405.599609375
500, 16.13713264465332, 1, 39.988278452001396, 597, 259411,                                             259411, 0.0, 4107.91796875
501, -4135.99887919426, 3, 27.949337737998576, 422, 259833,                                             259833, 0.0, 3550.6767578125
502, -4818.147653460503, 2, 40.382579486002214, 607, 260440,                                             260440, 0.0, 3333.989013671875
503, 1844.7893543839455, 1, 13.34591838599954, 203, 260643,                                             260643, 0.0, 5217.068359375
504, -2653.60076713562, 2, 5.916076933997829, 89, 260732,                                             260732, 0.0, 3800.794189453125
505, -5355.862922489643, 2, 42.61580245100049, 646, 261378,                                             261378, 0.0, 4279.4970703125
506, -3575.053426027298, 4, 50.823332740001206, 766, 262144,                                             262144, 0.0, 4373.8154296875
507, -3199.6700837016106, 4, 50.456548948001, 764, 262908,                                             262908, 0.0, 4526.654296875
508, -4045.4989691972733, 3, 27.33650072599994, 407, 263315,                                             263315, 0.0, 3996.2060546875
509, -3650.7486872673035, 3, 20.368546609999612, 308, 263623,                                             263623, 0.0, 3692.3515625
510, -4771.986106753349, 2, 33.79907876699872, 522, 264145,                                             264145, 0.0, 3701.661376953125
511, 1277.2617268562317, 1, 23.424506293999002, 361, 264506,                                             264506, 0.0, 4006.1591796875
512, -4232.5216645002365, 4, 50.01981671699832, 757, 265263,                                             265263, 0.0, 3550.98291015625
513, -6527.279918849468, 2, 41.016557511997235, 617, 265880,                                             265880, 0.0, 3486.068359375
514, -4265.967224955559, 4, 49.81770834700001, 769, 266649,                                             266649, 0.0, 4302.912109375
515, 1577.9765349030495, 1, 17.569114247999096, 265, 266914,                                             266914, 0.0, 4751.0751953125
516, -3677.928518295288, 2, 12.518486534998374, 190, 267104,                                             267104, 0.0, 3693.11767578125
517, -3339.609586954117, 3, 19.562278204000904, 301, 267405,                                             267405, 0.0, 3957.39794921875
518, 858.1884106993675, 1, 28.585930634999386, 420, 267825,                                             267825, 0.0, 3513.17919921875
519, -3760.586984217167, 2, 24.35300670599827, 362, 268187,                                             268187, 0.0, 4931.1845703125
520, -3939.2107779979706, 4, 50.441077472998586, 748, 268935,                                             268935, 0.0, 4489.8505859375
521, 466.67603117227554, 1, 27.6405167970006, 418, 269353,                                             269353, 0.0, 4502.8876953125
522, -2417.951246738434, 3, 2.3084072649980953, 31, 269384,                                             269384, 0.0, 3592.017333984375
523, -4069.6910046339035, 2, 28.186470346001443, 421, 269805,                                             269805, 0.0, 4568.353515625
524, -4990.275677084923, 2, 27.966613493001205, 424, 270229,                                             270229, 0.0, 4850.099609375
525, -5856.876638352871, 2, 44.40688075300204, 671, 270900,                                             270900, 0.0, 4019.432861328125
526, 1615.9949934482574, 1, 15.573373440001888, 242, 271142,                                             271142, 0.0, 3785.948486328125
527, -3603.2969148159027, 2, 16.92375172299944, 253, 271395,                                             271395, 0.0, 3564.31640625
528, -4605.518576741219, 2, 34.396453460001794, 516, 271911,                                             271911, 0.0, 4063.830810546875
529, -4164.272056341171, 2, 28.96877850400051, 438, 272349,                                             272349, 0.0, 4042.4150390625
530, -2677.1854851841927, 2, 10.545925309997983, 150, 272499,                                             272499, 0.0, 4779.03125
531, 410.1723486185074, 1, 30.83698958000241, 467, 272966,                                             272966, 0.0, 4492.32373046875
532, -3450.2031631171703, 4, 50.21921904299961, 752, 273718,                                             273718, 0.0, 3707.248291015625
533, -3279.095891594887, 4, 49.84413230499922, 759, 274477,                                             274477, 0.0, 4050.93505859375
534, 572.4266083836555, 1, 23.552799558001425, 352, 274829,                                             274829, 0.0, 4222.04833984375
535, -4242.064214229584, 2, 28.79135039099856, 440, 275269,                                             275269, 0.0, 3601.307861328125
536, -3001.059785604477, 4, 50.02980439300154, 734, 276003,                                             276003, 0.0, 4935.767578125
537, 284.02995175123215, 1, 29.187783548997686, 454, 276457,                                             276457, 0.0, 4269.02001953125
538, -4086.6629343032837, 2, 12.345619103001809, 182, 276639,                                             276639, 0.0, 4887.4833984375
539, -4282.004948318005, 2, 29.368523397999525, 450, 277089,                                             277089, 0.0, 4252.271484375
540, -4549.011532366276, 4, 50.438518364997435, 775, 277864,                                             277864, 0.0, 4202.0576171875
541, -3029.5883660316467, 2, 15.603301161998388, 235, 278099,                                             278099, 0.0, 4745.15283203125
542, -3065.43720972538, 2, 14.54978419300096, 226, 278325,                                             278325, 0.0, 3049.876220703125
543, -4683.79525578022, 2, 30.997953437999968, 470, 278795,                                             278795, 0.0, 4741.18994140625
544, 1748.0602464079857, 1, 13.345883060999768, 212, 279007,                                             279007, 0.0, 3938.774169921875
545, -3115.958032011986, 3, 11.727373231999081, 177, 279184,                                             279184, 0.0, 4302.07666015625
546, -3374.30362534523, 3, 17.753050698000152, 270, 279454,                                             279454, 0.0, 4461.3525390625
547, -5035.997014284134, 2, 31.193383323003218, 479, 279933,                                             279933, 0.0, 4681.09814453125
548, -193.01040184497833, 1, 28.37257658299859, 453, 280386,                                             280386, 0.0, 3666.5634765625
549, -3876.911578953266, 2, 25.818295780998596, 404, 280790,                                             280790, 0.0, 4568.11962890625
550, -639.7503619194031, 1, 29.928558132000035, 471, 281261,                                             281261, 0.0, 4183.05712890625
551, -2641.674204349518, 3, 2.0108077349977975, 30, 281291,                                             281291, 0.0, 2530.045166015625
552, -3082.4678716659546, 2, 12.933812790000957, 194, 281485,                                             281485, 0.0, 4572.60302734375
553, -3201.5943170785904, 3, 14.533604599000682, 220, 281705,                                             281705, 0.0, 3275.099365234375
554, -3633.7730956077576, 3, 20.752993049998622, 322, 282027,                                             282027, 0.0, 4243.505859375
555, -4429.662868976593, 2, 28.17715633899934, 432, 282459,                                             282459, 0.0, 6440.40576171875
556, -4347.574468791485, 2, 39.81178793399886, 645, 283104,                                             283104, 0.0, 4452.8955078125
557, -3867.44383084774, 2, 26.56338172100004, 430, 283534,                                             283534, 0.0, 4431.591796875
558, -3581.9905837774277, 3, 22.365434922998247, 381, 283915,                                             283915, 0.0, 4329.193359375
559, -5391.027280688286, 2, 38.6108063540014, 642, 284557,                                             284557, 0.0, 3602.990966796875
560, 228.47214879095554, 1, 37.787814505001734, 638, 285195,                                             285195, 0.0, 4128.9951171875
561, -5070.060928583145, 2, 25.866064878002362, 443, 285638,                                             285638, 0.0, 4653.81201171875
562, -3696.9909455776215, 3, 21.55066131199783, 361, 285999,                                             285999, 0.0, 4361.40185546875
563, -2456.9411907196045, 2, 6.327986847998545, 108, 286107,                                             286107, 0.0, 3148.385009765625
564, -82.60551154613495, 1, 19.94716454599984, 340, 286447,                                             286447, 0.0, 3544.133056640625
565, -4408.908095836639, 2, 24.37538310400123, 403, 286850,                                             286850, 0.0, 3964.64208984375
566, -5788.8213757276535, 4, 49.81603900399932, 829, 287679,                                             287679, 0.0, 4329.388671875
567, -6443.454709589481, 4, 50.02066811399709, 844, 288523,                                             288523, 0.0, 3698.56298828125
568, -4182.804080545902, 3, 27.98617008400106, 467, 288990,                                             288990, 0.0, 3496.94921875
569, 1388.6163840293884, 1, 19.161976130999392, 322, 289312,                                             289312, 0.0, 3892.98486328125
570, -2700.749380350113, 2, 6.311575650997838, 105, 289417,                                             289417, 0.0, 3746.564697265625
571, 1451.0504606366158, 1, 8.625055750002502, 145, 289562,                                             289562, 0.0, 5001.794921875
572, -2486.7234172821045, 2, 3.709719832000701, 58, 289620,                                             289620, 0.0, 3608.21630859375
573, -5808.258455276489, 4, 49.82077545100037, 825, 290445,                                             290445, 0.0, 3641.987548828125
574, -4861.867196440697, 2, 28.96324508899852, 474, 290919,                                             290919, 0.0, 3937.175048828125
575, -3794.273801803589, 2, 20.15760749999754, 326, 291245,                                             291245, 0.0, 4289.7548828125
576, -2903.1189600229263, 3, 9.525891364999552, 150, 291395,                                             291395, 0.0, 2798.156982421875
577, -3527.2977377176285, 2, 13.190682526001183, 218, 291613,                                             291613, 0.0, 3569.533935546875
578, -2840.1226954460144, 2, 14.887954441997863, 242, 291855,                                             291855, 0.0, 4825.0107421875
579, -4573.024624824524, 2, 30.570769214999018, 486, 292341,                                             292341, 0.0, 3563.2412109375
580, -3820.87642455101, 4, 50.0182657080004, 787, 293128,                                             293128, 0.0, 4495.53515625
581, -6382.158283948898, 3, 43.515075588999025, 707, 293835,                                             293835, 0.0, 4237.13134765625
582, 1701.9809069037437, 1, 13.483020919997216, 223, 294058,                                             294058, 0.0, 3578.99609375
583, -7204.826817035675, 2, 47.23163930699957, 745, 294803,                                             294803, 0.0, 4770.5078125
584, -4121.6079025268555, 2, 29.1771306260016, 463, 295266,                                             295266, 0.0, 3826.670654296875
585, -6387.561801761389, 2, 45.016886362998775, 707, 295973,                                             295973, 0.0, 3611.077392578125
586, -3188.6918353438377, 3, 17.181871122000302, 268, 296241,                                             296241, 0.0, 3788.65087890625
587, -4635.814431488514, 4, 49.80161333399883, 776, 297017,                                             297017, 0.0, 3800.614990234375
588, -2875.5985177755356, 2, 13.12917893699705, 197, 297214,                                             297214, 0.0, 4349.8701171875
589, -3775.200920879841, 2, 27.185323577999952, 417, 297631,                                             297631, 0.0, 4532.4814453125
590, -2940.044016599655, 2, 15.134556166001857, 227, 297858,                                             297858, 0.0, 5697.76220703125
591, -3597.2589178085327, 2, 13.198809510999126, 202, 298060,                                             298060, 0.0, 4423.02685546875
592, -2741.0063049793243, 2, 10.32273352500124, 149, 298209,                                             298209, 0.0, 5100.552734375
593, -4021.449766278267, 2, 21.16322704599952, 324, 298533,                                             298533, 0.0, 3846.57958984375
594, -3280.3382629156113, 2, 19.543111595001392, 293, 298826,                                             298826, 0.0, 3616.09521484375
595, -3951.512493491173, 2, 29.791327144997922, 453, 299279,                                             299279, 0.0, 4151.20361328125
596, 1877.3113820552826, 1, 13.524970706999738, 204, 299483,                                             299483, 0.0, 4516.4228515625
597, -2928.922043323517, 2, 5.328356690002693, 83, 299566,                                             299566, 0.0, 3110.02587890625
598, -3214.1687304973602, 3, 10.968959618003282, 168, 299734,                                             299734, 0.0, 2992.379150390625
599, -3213.3933695554733, 3, 17.921984718999738, 273, 300007,                                             300007, 0.0, 4978.87158203125
600, -2949.0900589227676, 3, 14.348582295002416, 211, 300218,                                             300218, 0.0, 3602.330078125
601, 479.95722925662994, 1, 27.04208678500072, 413, 300631,                                             300631, 0.0, 3940.6328125
602, -5504.910169959068, 2, 36.98024395300308, 559, 301190,                                             301190, 0.0, 4013.23974609375
603, -2917.2569643855095, 2, 14.737821286998951, 228, 301418,                                             301418, 0.0, 86181.6640625
604, -5927.661798715591, 2, 24.36906097999963, 384, 301802,                                             301802, 0.0, 4328.84130859375
605, 2169.268486738205, 1, 7.516786756998044, 117, 301919,                                             301919, 0.0, 3434.07568359375
606, -580.2519726157188, 1, 36.60445757799971, 586, 302505,                                             302505, 0.0, 4151.63671875
607, -5669.923977017403, 2, 50.81361253100113, 837, 303342,                                             303342, 0.0, 3535.1806640625
608, 1272.3540978431702, 1, 20.56435342599798, 340, 303682,                                             303682, 0.0, 4078.795166015625
609, -5240.683880209923, 2, 37.60451792599997, 602, 304284,                                             304284, 0.0, 4152.69287109375
610, -2946.9439118504524, 2, 15.545055891998345, 259, 304543,                                             304543, 0.0, 3808.891357421875
611, -3175.334925174713, 3, 11.185809358998085, 180, 304723,                                             304723, 0.0, 3703.36083984375
612, -2790.164007782936, 2, 11.14721246299814, 179, 304902,                                             304902, 0.0, 5136.28515625
613, 2399.572124183178, 1, 4.310078480997618, 66, 304968,                                             304968, 0.0, 6250.7802734375
614, -3236.035214781761, 2, 17.35551622800267, 277, 305245,                                             305245, 0.0, 3176.0966796875
615, -289.93593311309814, 1, 37.191513240999484, 604, 305849,                                             305849, 0.0, 4269.51318359375
616, -6769.9106023311615, 2, 41.39888319799866, 654, 306503,                                             306503, 0.0, 4278.61865234375
617, -5122.339385807514, 2, 29.784371978999843, 481, 306984,                                             306984, 0.0, 3920.44189453125
618, -3827.589950442314, 2, 23.39055810300124, 368, 307352,                                             307352, 0.0, 3798.77001953125
619, -3334.496976852417, 2, 17.31642348099922, 269, 307621,                                             307621, 0.0, 4869.16064453125
620, 1408.2658012509346, 1, 18.361007950003113, 293, 307914,                                             307914, 0.0, 4226.02197265625
621, -2888.1677911281586, 2, 12.731239792999986, 200, 308114,                                             308114, 0.0, 3990.19287109375
622, 1932.0464286208153, 1, 9.93702703300005, 152, 308266,                                             308266, 0.0, 4874.84619140625
623, -5753.005175977945, 2, 47.610398660999635, 748, 309014,                                             309014, 0.0, 4051.64697265625
624, -3765.487862944603, 4, 50.427711432999786, 785, 309799,                                             309799, 0.0, 4290.5791015625
625, 1171.1687107682228, 1, 22.750659026001813, 351, 310150,                                             310150, 0.0, 4488.5810546875
626, -3293.120467543602, 2, 17.74775798200062, 275, 310425,                                             310425, 0.0, 4443.4580078125
627, 1565.596146285534, 1, 12.146251867998217, 194, 310619,                                             310619, 0.0, 3987.32763671875
628, -4420.344835102558, 4, 50.40989399799946, 775, 311394,                                             311394, 0.0, 4740.251953125
629, -2974.2065324783325, 4, 50.014612736002164, 782, 312176,                                             312176, 0.0, 5558.99169921875
630, -594.8892886638641, 1, 36.2065561849995, 572, 312748,                                             312748, 0.0, 4843.21923828125
631, -3807.500442445278, 4, 50.271063825002784, 775, 313523,                                             313523, 0.0, 4770.11474609375
632, 872.2987998723984, 1, 19.576052442997025, 302, 313825,                                             313825, 0.0, 4881.8623046875
633, -5613.643943369389, 2, 26.75164222800231, 405, 314230,                                             314230, 0.0, 4562.10205078125
634, -4563.864020228386, 2, 35.806245784002385, 557, 314787,                                             314787, 0.0, 4333.43603515625
635, -2797.903365254402, 3, 14.33395750300042, 217, 315004,                                             315004, 0.0, 5108.978515625
636, -3734.0059667229652, 2, 24.172904085000482, 373, 315377,                                             315377, 0.0, 4066.293212890625
637, -3636.3936359882355, 4, 51.047823962999246, 785, 316162,                                             316162, 0.0, 4445.61376953125
638, -6117.43692779541, 2, 31.59444159299892, 487, 316649,                                             316649, 0.0, 4815.28466796875
639, -4969.379277706146, 2, 40.003939815997, 615, 317264,                                             317264, 0.0, 5023.75341796875
640, 1242.7363050580025, 1, 23.153732587998093, 360, 317624,                                             317624, 0.0, 5391.12109375
641, 970.4090727567673, 1, 27.85170579699843, 438, 318062,                                             318062, 0.0, 4927.4775390625
642, 991.1586638987064, 1, 31.97742122499767, 492, 318554,                                             318554, 0.0, 5120.1318359375
643, -4032.0265952050686, 3, 26.38333971300017, 420, 318974,                                             318974, 0.0, 5554.8994140625
644, 1620.9614716172218, 1, 17.542658113998186, 277, 319251,                                             319251, 0.0, 4666.994140625
645, 238.7014863193035, 1, 38.00183273099901, 611, 319862,                                             319862, 0.0, 4448.6025390625
646, -3466.790098667145, 3, 9.119360541000788, 141, 320003,                                             320003, 0.0, 3657.718017578125
647, -2869.1576631069183, 2, 10.140622531998815, 156, 320159,                                             320159, 0.0, 4395.16455078125
648, 1668.9013209342957, 1, 14.531577721998474, 226, 320385,                                             320385, 0.0, 5185.25048828125
649, -2749.0852341651917, 3, 7.731638105000457, 121, 320506,                                             320506, 0.0, 9814925.0
650, 1626.7332715392113, 1, 16.334484934999637, 265, 320771,                                             320771, 0.0, 5139.68408203125
651, -5574.92598092556, 2, 44.87596593000126, 737, 321508,                                             321508, 0.0, 5140.46337890625
652, -2421.639125406742, 3, 9.338299526996707, 152, 321660,                                             321660, 0.0, 4442.958984375
653, 2171.1863246560097, 1, 7.150362787997437, 120, 321780,                                             321780, 0.0, 3081.30859375
654, -2667.59636759758, 2, 8.904384208002739, 141, 321921,                                             321921, 0.0, 4934.40478515625
655, -4653.701883554459, 2, 28.18922306999957, 445, 322366,                                             322366, 0.0, 4762.71337890625
656, 1410.3957406282425, 1, 22.567449398000463, 370, 322736,                                             322736, 0.0, 5422.8837890625
657, -5996.324741780758, 2, 37.190020309997635, 602, 323338,                                             323338, 0.0, 4107.5087890625
658, 1041.8160398602486, 1, 25.77563423599713, 417, 323755,                                             323755, 0.0, 3944.418212890625
659, 802.0867134332657, 1, 24.572239299999637, 410, 324165,                                             324165, 0.0, 4536.71484375
660, -3246.521198272705, 2, 5.310140749999846, 84, 324249,                                             324249, 0.0, 5354.23828125
661, -4321.8037920594215, 2, 21.0157105770013, 347, 324596,                                             324596, 0.0, 4715.71240234375
662, -4242.534157574177, 2, 24.95370499300043, 408, 325004,                                             325004, 0.0, 4367.001953125
663, -2878.5667839050293, 2, 8.931553891998192, 147, 325151,                                             325151, 0.0, 3396.388427734375
664, -3653.58201277256, 4, 49.82153373700203, 834, 325985,                                             325985, 0.0, 5601.2822265625
665, 2342.3842865228653, 1, 7.932777563000855, 134, 326119,                                             326119, 0.0, 3409.000244140625
666, 210.71255856752396, 1, 21.950747749000584, 365, 326484,                                             326484, 0.0, 4393.4248046875
667, 678.4221657514572, 1, 33.39326706800057, 564, 327048,                                             327048, 0.0, 4634.31982421875
668, -3057.0976872444153, 3, 3.3082367459974193, 50, 327098,                                             327098, 0.0, 5335.54541015625
669, 1321.4756498336792, 1, 19.55924429800143, 331, 327429,                                             327429, 0.0, 4567.54541015625
670, -5544.326618492603, 2, 44.00253741800043, 727, 328156,                                             328156, 0.0, 4567.126953125
671, 1506.5807408988476, 1, 18.021665170999768, 310, 328466,                                             328466, 0.0, 4715.3671875
672, 977.6494761109352, 1, 27.56060103799973, 460, 328926,                                             328926, 0.0, 4608.6201171875
673, -2644.3402342796326, 3, 7.319276659000025, 117, 329043,                                             329043, 0.0, 5316.81298828125
674, -334.4970977008343, 1, 46.22186129200054, 775, 329818,                                             329818, 0.0, 4636.3564453125
675, -21.048648685216904, 1, 42.41941394999958, 715, 330533,                                             330533, 0.0, 5604.10009765625
676, -1698.3191449046135, 1, 42.21329473000151, 714, 331247,                                             331247, 0.0, 4991.18505859375
677, 846.8014394044876, 1, 32.77843857799962, 552, 331799,                                             331799, 0.0, 4210.3818359375
678, -3686.2598202228546, 4, 50.434037238999736, 839, 332638,                                             332638, 0.0, 4404.1533203125
