episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
1397, -3379.9491424560547, 3, 14.95794509499683, 207, 532744,                                             532744, 0.0, 5796.30810546875
1398, 2264.9205057024956, 1, 5.71613389000413, 77, 532821,                                             532821, 0.0, 5711.8017578125
1399, -2692.1945682168007, 3, 9.725734210005612, 127, 532948,                                             532948, 0.0, 4691.806640625
1400, 1690.9003701210022, 1, 19.56602083499456, 261, 533209,                                             533209, 0.0, 205193.46875
1401, 1392.7758287787437, 1, 27.900529015998472, 373, 533582,                                             533582, 0.0, 5913.87451171875
1402, 150.1617633998394, 1, 24.597358733000874, 329, 533911,                                             533911, 0.0, 5498.85888671875
1403, 1499.1425917744637, 1, 18.142415565998817, 234, 534145,                                             534145, 0.0, 5999.28662109375
1404, 1325.8205489069223, 1, 22.780244251000113, 291, 534436,                                             534436, 0.0, 5540.083984375
1405, -4167.04271787405, 2, 31.57428380499914, 399, 534835,                                             534835, 0.0, 5150.96484375
1406, 1749.8196306824684, 1, 18.361295050999615, 235, 535070,                                             535070, 0.0, 5540.48974609375
1407, -279.74410688877106, 1, 24.967986682000628, 312, 535382,                                             535382, 0.0, 6066.390625
1408, 1678.1803787350655, 1, 19.775826635996054, 253, 535635,                                             535635, 0.0, 5812.6142578125
1409, 1447.1428149938583, 1, 27.16499880899937, 346, 535981,                                             535981, 0.0, 6135.955078125
1410, -4610.06922852993, 3, 27.625003851993824, 337, 536318,                                             536318, 0.0, 5833.8212890625
1411, 1776.0555973649025, 1, 11.246731138999166, 140, 536458,                                             536458, 0.0, 5398.00732421875
1412, -2515.559225797653, 2, 5.316932529996848, 63, 536521,                                             536521, 0.0, 5032.8115234375
1413, 1904.5061303973198, 1, 13.961533371002588, 177, 536698,                                             536698, 0.0, 6126.6865234375
1414, 1616.1129484176636, 1, 20.34834864699951, 256, 536954,                                             536954, 0.0, 6128.68603515625
1415, 1995.421330690384, 1, 11.152598695000052, 143, 537097,                                             537097, 0.0, 6752.57666015625
1416, 1537.0706561207771, 1, 22.75622996799939, 291, 537388,                                             537388, 0.0, 5490.07763671875
1417, -4336.134828329086, 2, 34.80939398699411, 434, 537822,                                             537822, 0.0, 6405.68994140625
1418, 1452.553833603859, 1, 13.355754283998976, 161, 537983,                                             537983, 0.0, 7158.33837890625
1419, -580.8726568222046, 1, 50.0566886250017, 622, 538605,                                             538605, 0.0, 6930.93896484375
1420, -3536.1391315460205, 3, 17.96040193400404, 222, 538827,                                             538827, 0.0, 6845.67041015625
1421, 822.0607486963272, 1, 32.518399679996946, 401, 539228,                                             539228, 0.0, 6652.6171875
1422, 784.2049462199211, 1, 30.19586993700068, 386, 539614,                                             539614, 0.0, 6930.24951171875
1423, 1863.2139049470425, 1, 14.936012726000627, 180, 539794,                                             539794, 0.0, 5805.91162109375
1424, 1063.7193087041378, 1, 30.816634370996326, 406, 540200,                                             540200, 0.0, 6551.76611328125
1425, -3351.052725613117, 4, 50.60434407700086, 651, 540851,                                             540851, 0.0, 6987.6552734375
1426, 2329.440895318985, 1, 5.132785920999595, 66, 540917,                                             540917, 0.0, 6214.11865234375
1427, 596.249042391777, 1, 31.80044180099503, 400, 541317,                                             541317, 0.0, 7437.60693359375
1428, -2600.131320953369, 4, 50.22590755199781, 669, 541986,                                             541986, 0.0, 6289.97900390625
1429, -2649.602110385895, 3, 11.746597678997205, 152, 542138,                                             542138, 0.0, 6703.7197265625
1430, 2362.193967759609, 1, 4.729728229001921, 58, 542196,                                             542196, 0.0, 8127.89208984375
1431, -3625.141125559807, 4, 50.73678610200295, 671, 542867,                                             542867, 0.0, 6402.45751953125
1432, -3013.8627264499664, 3, 14.332988690999628, 182, 543049,                                             543049, 0.0, 7277.896484375
1433, 1500.4659075737, 1, 21.226995957003965, 280, 543329,                                             543329, 0.0, 6582.64404296875
1434, 1538.903928220272, 1, 25.51404685599846, 337, 543666,                                             543666, 0.0, 6565.29736328125
1435, -3286.783585548401, 4, 49.88076448100037, 679, 544345,                                             544345, 0.0, 6450.6611328125
1436, -2968.5287947058678, 3, 13.105246015999, 174, 544519,                                             544519, 0.0, 6144.9619140625
1437, 2216.4816941022873, 1, 6.98024497100414, 97, 544616,                                             544616, 0.0, 7200.53564453125
1438, 1970.6751844882965, 1, 11.697522392001702, 154, 544770,                                             544770, 0.0, 6008.90185546875
1439, 1333.262014567852, 1, 22.778532321004604, 316, 545086,                                             545086, 0.0, 6169.86181640625
1440, -2427.5444815158844, 2, 2.509018240001751, 32, 545118,                                             545118, 0.0, 6516.1875
1441, -771.7382149994373, 1, 49.989340770000126, 693, 545811,                                             545811, 0.0, 5504.01171875
1442, -256.60481092333794, 1, 37.79379280599824, 526, 546337,                                             546337, 0.0, 6208.18994140625
1443, -2351.75253367424, 3, 2.5266582059994107, 36, 546373,                                             546373, 0.0, 5505.4541015625
1444, 1713.158993422985, 1, 17.744986441000947, 245, 546618,                                             546618, 0.0, 6736.4423828125
1445, -513.3778005540371, 1, 49.27563053700578, 697, 547315,                                             547315, 0.0, 8748.9677734375
1446, -3093.3425962924957, 2, 13.49603303400363, 184, 547499,                                             547499, 0.0, 5617.9521484375
1447, -4000.351981341839, 2, 25.3770431189987, 354, 547853,                                             547853, 0.0, 5833.98388671875
1448, 884.9074720144272, 1, 23.55668332800269, 337, 548190,                                             548190, 0.0, 5726.98828125
1449, 1566.8536524176598, 1, 20.15222368400282, 272, 548462,                                             548462, 0.0, 5177.04052734375
1450, 681.8999333679676, 1, 29.600950505999208, 413, 548875,                                             548875, 0.0, 5396.751953125
1451, 1838.1004090309143, 1, 13.444571543004713, 192, 549067,                                             549067, 0.0, 5601.43212890625
1452, 780.9583320915699, 1, 33.99114746400301, 508, 549575,                                             549575, 0.0, 6196.33251953125
1453, -3345.2334535121918, 4, 49.65413942300074, 738, 550313,                                             550313, 0.0, 5532.2294921875
1454, 1979.3565981388092, 1, 12.354925257001014, 180, 550493,                                             550493, 0.0, 5037.3701171875
1455, -2864.793343126774, 4, 50.02481112199894, 723, 551216,                                             551216, 0.0, 5924.97119140625
1456, 2136.8813702464104, 1, 7.723913361005543, 107, 551323,                                             551323, 0.0, 5539.93798828125
1457, -3258.475887596607, 4, 49.641940945002716, 723, 552046,                                             552046, 0.0, 5429.26171875
1458, 1962.5685278475285, 1, 12.531466808002733, 178, 552224,                                             552224, 0.0, 5650.0302734375
1459, 1296.435565173626, 1, 21.176662443001987, 316, 552540,                                             552540, 0.0, 4703.4345703125
1460, -751.945829808712, 1, 22.560330970001814, 331, 552871,                                             552871, 0.0, 5339.568359375
1461, -328.1227807998657, 1, 20.294698907004204, 293, 553164,                                             553164, 0.0, 6033.42724609375
1462, -2825.5340118408203, 3, 2.1289041259951773, 32, 553196,                                             553196, 0.0, 4846.173828125
1463, 2403.3529925346375, 1, 4.310824104002677, 60, 553256,                                             553256, 0.0, 6471.15966796875
1464, 639.9265134930611, 1, 26.581735699001, 389, 553645,                                             553645, 0.0, 6041.80712890625
1465, 588.9301384687424, 1, 29.375514163002663, 416, 554061,                                             554061, 0.0, 6381.921875
1466, 84.4221755117178, 1, 40.44334985200112, 595, 554656,                                             554656, 0.0, 5245.01708984375
1467, 870.3019293546677, 1, 24.94002794399421, 358, 555014,                                             555014, 0.0, 5897.77587890625
1468, 1081.9523955583572, 1, 15.757633922003151, 234, 555248,                                             555248, 0.0, 4910.2734375
1469, -4544.179838180542, 4, 50.62766202200146, 743, 555991,                                             555991, 0.0, 5576.09130859375
1470, -1099.0151117295027, 1, 49.64926109700173, 713, 556704,                                             556704, 0.0, 5781.00341796875
1471, -4067.546521604061, 2, 15.425898932000564, 223, 556927,                                             556927, 0.0, 6878.21923828125
1472, -4524.7554069161415, 2, 27.975047116997303, 393, 557320,                                             557320, 0.0, 5360.12548828125
1473, -2668.519348680973, 2, 10.347155545001442, 150, 557470,                                             557470, 0.0, 5945.6826171875
1474, -3298.139780342579, 2, 18.37549468100042, 258, 557728,                                             557728, 0.0, 4767.8828125
1475, -1131.7680177092552, 1, 34.614856048996444, 507, 558235,                                             558235, 0.0, 5089.8408203125
1476, -3642.5346912145615, 4, 50.431930466002086, 747, 558982,                                             558982, 0.0, 5983.50244140625
1477, 1648.2185832858086, 1, 16.76408859300136, 248, 559230,                                             559230, 0.0, 6210.3876953125
1478, 109.939467638731, 1, 34.59321111499594, 502, 559732,                                             559732, 0.0, 5344.50537109375
1479, 2047.0410889983177, 1, 11.77175166100642, 173, 559905,                                             559905, 0.0, 5118.33544921875
1480, -3766.407269537449, 2, 32.37056999200286, 468, 560373,                                             560373, 0.0, 5332.87060546875
1481, 1831.6273751854897, 1, 14.059272519996739, 212, 560585,                                             560585, 0.0, 6086.8515625
1482, 1478.9377300143242, 1, 24.1826410950016, 357, 560942,                                             560942, 0.0, 5815.5927734375
1483, -2492.9693710803986, 2, 4.529428560999804, 65, 561007,                                             561007, 0.0, 4715.4638671875
1484, 818.307565420866, 1, 30.784411312000884, 461, 561468,                                             561468, 0.0, 5759.76318359375
1485, 371.12603199481964, 1, 29.573997638995934, 454, 561922,                                             561922, 0.0, 5629.28271484375
1486, 1991.5203486680984, 1, 11.949134900998615, 183, 562105,                                             562105, 0.0, 5398.81640625
1487, -3582.7681946754456, 4, 50.227296716002456, 749, 562854,                                             562854, 0.0, 5803.939453125
1488, 2371.238943338394, 1, 5.114283666996926, 74, 562928,                                             562928, 0.0, 6277.27783203125
1489, -3425.8136987686157, 2, 13.1847000869966, 201, 563129,                                             563129, 0.0, 7334.57568359375
1490, 1892.7257531285286, 1, 11.69890373400267, 169, 563298,                                             563298, 0.0, 3968.36767578125
1491, 1955.1113151609898, 1, 11.227943690995744, 169, 563467,                                             563467, 0.0, 5407.263671875
1492, 1555.3195120245218, 1, 19.189888822002104, 290, 563757,                                             563757, 0.0, 6316.466796875
1493, -3012.391403257847, 2, 14.52127814200503, 219, 563976,                                             563976, 0.0, 5872.8681640625
1494, 2013.4273246079683, 1, 8.138954098001705, 119, 564095,                                             564095, 0.0, 4918.88623046875
1495, 2007.7424589395523, 1, 10.92325778099621, 152, 564247,                                             564247, 0.0, 5598.4892578125
1496, 1407.492975756526, 1, 24.582774497001083, 365, 564612,                                             564612, 0.0, 6031.74267578125
1497, -2507.763962984085, 3, 6.540011671000684, 91, 564703,                                             564703, 0.0, 6177.76708984375
1498, 1856.785596638918, 1, 14.74955155000498, 218, 564921,                                             564921, 0.0, 6263.16845703125
1499, 1419.0380918979645, 1, 20.169712510003592, 286, 565207,                                             565207, 0.0, 6085.87548828125
1500, -3480.192882925272, 4, 50.04050257599738, 737, 565944,                                             565944, 0.0, 6108.7998046875
1501, -4836.914205729961, 2, 31.337330877999193, 467, 566411,                                             566411, 0.0, 5579.8515625
1502, 2217.78867995739, 1, 7.136369553001714, 106, 566517,                                             566517, 0.0, 6933.9892578125
1503, -2866.0563884973526, 2, 10.728068746000645, 157, 566674,                                             566674, 0.0, 6838.74658203125
1504, 533.6583389043808, 1, 26.597247701000015, 404, 567078,                                             567078, 0.0, 6420.68994140625
1505, -3295.581181049347, 2, 10.319584450000548, 153, 567231,                                             567231, 0.0, 7896.0791015625
1506, 1228.8566418290138, 1, 12.950378351997642, 200, 567431,                                             567431, 0.0, 6377.42626953125
1507, -4036.066552579403, 2, 24.364215813002374, 378, 567809,                                             567809, 0.0, 5912.943359375
1508, 1189.3615101873875, 1, 21.968306129005214, 337, 568146,                                             568146, 0.0, 6792.8857421875
1509, 1345.7953531742096, 1, 14.336779138000566, 212, 568358,                                             568358, 0.0, 5365.72509765625
1510, -2809.5626190900803, 2, 6.334874414002115, 91, 568449,                                             568449, 0.0, 4446.115234375
1511, 1797.5125659108162, 1, 15.77054946199496, 224, 568673,                                             568673, 0.0, 5748.90771484375
1512, 191.2157317996025, 1, 34.20451116900222, 516, 569189,                                             569189, 0.0, 6215.44189453125
1513, -2288.278946876526, 3, 2.7064997919951566, 37, 569226,                                             569226, 0.0, 4316.19970703125
1514, -2790.4704296588898, 3, 12.95299002200045, 195, 569421,                                             569421, 0.0, 5304.1435546875
1515, 342.81351041793823, 1, 36.414183833003335, 547, 569968,                                             569968, 0.0, 6368.82373046875
1516, -3379.3902834653854, 3, 9.3228646580028, 139, 570107,                                             570107, 0.0, 5861.60498046875
1517, 1872.4386764466763, 1, 14.762751490998198, 227, 570334,                                             570334, 0.0, 5504.11376953125
1518, 994.8875331282616, 1, 21.350227176997578, 321, 570655,                                             570655, 0.0, 6864.79345703125
1519, -4556.125347316265, 3, 36.19225893099792, 549, 571204,                                             571204, 0.0, 6346.3544921875
1520, -3305.66053378582, 2, 8.538720431999536, 133, 571337,                                             571337, 0.0, 5397.53564453125
1521, 2066.691912353039, 1, 7.00897457699466, 109, 571446,                                             571446, 0.0, 6875.66650390625
1522, -4262.83043473959, 2, 31.197067850000167, 490, 571936,                                             571936, 0.0, 5838.9599609375
1523, 1264.1898292899132, 1, 19.74806953100051, 315, 572251,                                             572251, 0.0, 6287.9892578125
1524, -4213.699694633484, 2, 28.99401879600191, 453, 572704,                                             572704, 0.0, 6005.77197265625
1525, 988.7782098054886, 1, 12.564779350999743, 191, 572895,                                             572895, 0.0, 5075.64794921875
1526, 1101.1070007383823, 1, 27.565308805002132, 429, 573324,                                             573324, 0.0, 5835.0634765625
1527, 1475.0640714019537, 1, 18.16889768299734, 287, 573611,                                             573611, 0.0, 6611.10400390625
1528, -3104.92287003994, 3, 16.140459255999303, 253, 573864,                                             573864, 0.0, 6126.64453125
1529, -3536.50584679842, 3, 13.754887162001978, 218, 574082,                                             574082, 0.0, 6561.49755859375
1530, 1332.8351154476404, 1, 21.57489019100467, 338, 574420,                                             574420, 0.0, 6580.017578125
1531, -3503.487590074539, 2, 19.254223329000524, 294, 574714,                                             574714, 0.0, 6174.611328125
1532, 1616.6889174580574, 1, 14.360391843001707, 227, 574941,                                             574941, 0.0, 6685.46826171875
1533, 94.19006511569023, 1, 32.78134413599764, 532, 575473,                                             575473, 0.0, 6564.75341796875
1534, -2691.343556165695, 3, 6.332252442000026, 102, 575575,                                             575575, 0.0, 5299.50244140625
1535, -6816.523301959038, 2, 44.01137084799848, 713, 576288,                                             576288, 0.0, 5974.072265625
1536, -3949.6267166137695, 2, 13.348426213000494, 217, 576505,                                             576505, 0.0, 6737.75390625
1537, 2224.5301415920258, 1, 5.915507177996915, 91, 576596,                                             576596, 0.0, 4803.046875
1538, -411.9509592652321, 1, 21.17902709700138, 344, 576940,                                             576940, 0.0, 6230.712890625
1539, -4413.76974773407, 3, 25.361126306997903, 409, 577349,                                             577349, 0.0, 5599.1435546875
1540, 1644.673543035984, 1, 14.55176269000367, 236, 577585,                                             577585, 0.0, 7032.7490234375
1541, -2842.3121857643127, 2, 9.146510522994504, 144, 577729,                                             577729, 0.0, 5925.71142578125
1542, 1965.9562361240387, 1, 11.953817519002769, 195, 577924,                                             577924, 0.0, 4894.607421875
1543, 823.0847316980362, 1, 24.36191860600229, 395, 578319,                                             578319, 0.0, 6361.38720703125
1544, -182.24739764630795, 1, 16.960742871000548, 284, 578603,                                             578603, 0.0, 6809.32958984375
1545, -2598.536530017853, 3, 2.104329064000922, 30, 578633,                                             578633, 0.0, 6601.12548828125
1546, 271.31501203775406, 1, 34.41731148800318, 574, 579207,                                             579207, 0.0, 5917.10693359375
1547, -2728.129598736763, 3, 10.528621048004425, 167, 579374,                                             579374, 0.0, 5981.236328125
1548, 1569.681461930275, 1, 15.961810908993357, 265, 579639,                                             579639, 0.0, 4734.41748046875
1549, -3261.1237016916275, 3, 17.946845819998998, 286, 579925,                                             579925, 0.0, 5307.8564453125
1550, 1252.8782241046429, 1, 23.174579354999878, 382, 580307,                                             580307, 0.0, 5498.501953125
1551, -3087.7807240486145, 2, 8.815502172998094, 140, 580447,                                             580447, 0.0, 5032.66552734375
1552, -3319.362600207329, 2, 11.750820556997496, 195, 580642,                                             580642, 0.0, 5840.16552734375
1553, 1134.6169548034668, 1, 15.356949419001467, 245, 580887,                                             580887, 0.0, 4786.45556640625
1554, 1610.3483242988586, 1, 13.132889107000665, 212, 581099,                                             581099, 0.0, 5838.537109375
1555, 1109.0100791454315, 1, 24.38555065500259, 397, 581496,                                             581496, 0.0, 6099.21923828125
1556, 302.65346133708954, 1, 28.382439057997544, 453, 581949,                                             581949, 0.0, 5787.736328125
1557, -745.2096537053585, 1, 39.21748475899949, 646, 582595,                                             582595, 0.0, 4927.46875
1558, 1200.9190121889114, 1, 25.765601213999616, 412, 583007,                                             583007, 0.0, 6313.0283203125
1559, -6419.436748743057, 2, 44.835305867003626, 736, 583743,                                             583743, 0.0, 5381.12939453125
1560, -54.89018829166889, 1, 35.40347410799586, 565, 584308,                                             584308, 0.0, 5639.4990234375
1561, -2608.4541894197464, 2, 4.411261533998186, 70, 584378,                                             584378, 0.0, 5079.9951171875
1562, -3340.8937125205994, 2, 15.34071377300279, 238, 584616,                                             584616, 0.0, 5409.16796875
1563, 2120.020205050707, 1, 7.335084189995541, 115, 584731,                                             584731, 0.0, 5634.77294921875
1564, 1850.8683277070522, 1, 12.329737660998944, 189, 584920,                                             584920, 0.0, 5632.29052734375
1565, -3199.685397863388, 2, 12.157696950001991, 203, 585123,                                             585123, 0.0, 5098.4677734375
1566, 1504.028994679451, 1, 19.54769335799938, 316, 585439,                                             585439, 0.0, 5024.7080078125
1567, -5018.008347690105, 2, 21.374569993000478, 335, 585774,                                             585774, 0.0, 5972.03857421875
1568, -3306.8389998674393, 2, 14.139443624997512, 216, 585990,                                             585990, 0.0, 5616.6708984375
1569, 855.774844288826, 1, 23.360756907000905, 363, 586353,                                             586353, 0.0, 5031.41845703125
1570, -2787.559191465378, 2, 6.1341259670007275, 99, 586452,                                             586452, 0.0, 3808.20703125
1571, 1231.3786594569683, 1, 27.018630029000633, 422, 586874,                                             586874, 0.0, 5270.95849609375
1572, -3646.7221821546555, 3, 14.985338015998423, 236, 587110,                                             587110, 0.0, 5946.33740234375
1573, 537.883535027504, 1, 20.92845004400442, 323, 587433,                                             587433, 0.0, 5027.87646484375
1574, 1720.5308812856674, 1, 14.154278226000315, 218, 587651,                                             587651, 0.0, 5633.57275390625
1575, 1243.5984355211258, 1, 27.38636298500205, 413, 588064,                                             588064, 0.0, 4900.79248046875
1576, 966.3745157420635, 1, 22.18080403800559, 346, 588410,                                             588410, 0.0, 6235.99658203125
1577, 976.5612056851387, 1, 28.580166416002612, 437, 588847,                                             588847, 0.0, 6389.92626953125
1578, -2603.744383573532, 3, 7.918440393994388, 113, 588960,                                             588960, 0.0, 5587.59716796875
1579, 680.5105821862817, 1, 26.986088008998195, 420, 589380,                                             589380, 0.0, 6397.20458984375
1580, -3521.6159551739693, 3, 25.560637969996606, 395, 589775,                                             589775, 0.0, 5553.53125
1581, 1788.6487493216991, 1, 14.416966639997554, 229, 590004,                                             590004, 0.0, 5551.1376953125
1582, 1894.3944804370403, 1, 15.111957041001006, 235, 590239,                                             590239, 0.0, 5500.2568359375
1583, -172.8765761256218, 1, 32.780014362004295, 518, 590757,                                             590757, 0.0, 5952.9033203125
1584, -2390.526466369629, 2, 2.9283056229978683, 47, 590804,                                             590804, 0.0, 4437.86328125
1585, 1807.4960325956345, 1, 16.539182936001453, 260, 591064,                                             591064, 0.0, 6133.9248046875
1586, 1413.7241788506508, 1, 18.566274972996325, 298, 591362,                                             591362, 0.0, 5144.24560546875
1587, -2752.8004156947136, 2, 9.925524420999864, 157, 591519,                                             591519, 0.0, 6086.00634765625
1588, 2240.335853397846, 1, 5.730459220998455, 91, 591610,                                             591610, 0.0, 5201.82080078125
1589, 1954.4652273654938, 1, 11.14431450900156, 163, 591773,                                             591773, 0.0, 6026.60107421875
1590, -4940.0501927137375, 2, 32.198362385999644, 505, 592278,                                             592278, 0.0, 7205.55517578125
1591, 1394.7852141857147, 1, 16.15081661500153, 248, 592526,                                             592526, 0.0, 5390.3056640625
1592, -3382.0092355012894, 2, 8.943593878000684, 141, 592667,                                             592667, 0.0, 5728.04638671875
1593, 1902.696248292923, 1, 9.336496940006327, 146, 592813,                                             592813, 0.0, 6087.1396484375
1594, -3579.4829164743423, 2, 24.578581100999145, 396, 593209,                                             593209, 0.0, 5532.2548828125
1595, 2005.6156797409058, 1, 10.53258469600405, 165, 593374,                                             593374, 0.0, 4811.48193359375
1596, -3050.9053918123245, 2, 8.923065369999676, 137, 593511,                                             593511, 0.0, 6003.56591796875
1597, 1560.1917552947998, 1, 15.954234666001867, 252, 593763,                                             593763, 0.0, 5739.716796875
1598, 1129.939105629921, 1, 13.149123789997248, 203, 593966,                                             593966, 0.0, 5687.4111328125
1599, 330.3744167685509, 1, 20.751102198999433, 330, 594296,                                             594296, 0.0, 6349.7529296875
1600, -5030.2865134477615, 2, 37.01292888500029, 587, 594883,                                             594883, 0.0, 5741.75830078125
1601, 1728.624828338623, 1, 15.215007268998306, 232, 595115,                                             595115, 0.0, 4492.4912109375
1602, -3487.4129717350006, 3, 16.564174891005678, 257, 595372,                                             595372, 0.0, 5292.85986328125
1603, -2959.9821007847786, 3, 13.353925324998272, 212, 595584,                                             595584, 0.0, 6740.61962890625
1604, 1301.7963807582855, 1, 19.761154013001942, 303, 595887,                                             595887, 0.0, 5360.03662109375
1605, 1168.8742524385452, 1, 22.82026636000228, 358, 596245,                                             596245, 0.0, 6357.3505859375
1606, -3796.578089594841, 2, 20.314062006000313, 317, 596562,                                             596562, 0.0, 6367.81884765625
1607, -2446.9467900395393, 3, 9.344917360998807, 141, 596703,                                             596703, 0.0, 5699.96728515625
1608, 1804.8253262639046, 1, 15.337858647995745, 227, 596930,                                             596930, 0.0, 5258.46533203125
1609, -4723.53035902977, 2, 45.232861755997874, 698, 597628,                                             597628, 0.0, 5710.240234375
1610, 948.7717185020447, 1, 27.972434016002808, 426, 598054,                                             598054, 0.0, 5190.78515625
1611, -782.5086137056351, 1, 41.20600924099563, 630, 598684,                                             598684, 0.0, 5504.9169921875
1612, 1764.6196789443493, 1, 16.336354179002228, 248, 598932,                                             598932, 0.0, 4998.25341796875
1613, -6610.057789921761, 4, 49.8428212200015, 791, 599723,                                             599723, 0.0, 5315.29052734375
1614, 1904.8701424598694, 1, 13.73201252099534, 208, 599931,                                             599931, 0.0, 6010.5908203125
1615, 339.80300146341324, 1, 18.195879794002394, 284, 600215,                                             600215, 0.0, 6625.4599609375
1616, -3263.86898458004, 2, 13.909561829997983, 212, 600427,                                             600427, 0.0, 5954.42236328125
1617, 2048.142325937748, 1, 9.544036293002137, 149, 600576,                                             600576, 0.0, 5997.66259765625
1618, 2069.4096105098724, 1, 11.149404190997302, 167, 600743,                                             600743, 0.0, 6692.61279296875
1619, -4988.821668624878, 2, 45.45718850900448, 713, 601456,                                             601456, 0.0, 6036.74951171875
1620, 1838.8481500148773, 1, 13.732460676998016, 206, 601662,                                             601662, 0.0, 6669.30517578125
1621, -2435.0558639764786, 2, 4.101197164003679, 59, 601721,                                             601721, 0.0, 6675.154296875
1622, -3224.333169937134, 2, 15.953171608001867, 243, 601964,                                             601964, 0.0, 5488.67236328125
1623, 1773.3787727355957, 1, 11.127564155001892, 169, 602133,                                             602133, 0.0, 6483.51416015625
1624, -3126.841465294361, 4, 49.87275291499827, 774, 602907,                                             602907, 0.0, 5589.7841796875
1625, -3569.1862205266953, 2, 11.916423103000852, 183, 603090,                                             603090, 0.0, 5452.41552734375
1626, -5493.656327843666, 2, 48.43606670599547, 751, 603841,                                             603841, 0.0, 5130.6494140625
1627, 1956.2289016842842, 1, 9.727851788004045, 146, 603987,                                             603987, 0.0, 5743.33740234375
1628, 1572.824384868145, 1, 22.180019557999913, 346, 604333,                                             604333, 0.0, 5953.28564453125
1629, -2620.2273208498955, 3, 8.320203306997428, 126, 604459,                                             604459, 0.0, 5693.41943359375
1630, 376.59147277474403, 1, 25.580973688003724, 398, 604857,                                             604857, 0.0, 6182.921875
1631, -3215.125761806965, 2, 12.118555052999, 181, 605038,                                             605038, 0.0, 4279.93798828125
1632, 1911.0048670768738, 1, 13.95417842000461, 211, 605249,                                             605249, 0.0, 5412.5810546875
1633, -4035.129225254059, 4, 50.43435477100138, 784, 606033,                                             606033, 0.0, 6449.0068359375
1634, 1917.5951915979385, 1, 9.539192041993374, 149, 606182,                                             606182, 0.0, 6888.2197265625
1635, 1278.4534460306168, 1, 11.130946042001597, 169, 606351,                                             606351, 0.0, 6408.0576171875
1636, -2479.5345120429993, 2, 2.329778436003835, 30, 606381,                                             606381, 0.0, 6193.8310546875
1637, 764.1728321313858, 1, 20.368806351005333, 316, 606697,                                             606697, 0.0, 6783.97412109375
1638, -3601.9577182531357, 2, 18.745781856996473, 295, 606992,                                             606992, 0.0, 6170.91845703125
1639, 1625.415533542633, 1, 11.744391296000686, 185, 607177,                                             607177, 0.0, 5747.96533203125
1640, 1690.8641073405743, 1, 18.744584925996605, 293, 607470,                                             607470, 0.0, 6339.41064453125
1641, 944.0298535227776, 1, 27.425727554997138, 422, 607892,                                             607892, 0.0, 6565.97705078125
1642, 1302.2323234081268, 1, 13.77015647799999, 218, 608110,                                             608110, 0.0, 5243.40478515625
1643, -3993.380469918251, 2, 14.921073944002273, 231, 608341,                                             608341, 0.0, 6722.8232421875
1644, 1412.5429126620293, 1, 19.56593142299971, 311, 608652,                                             608652, 0.0, 7112.78271484375
1645, 190.82252115756273, 1, 40.791277472999354, 674, 609326,                                             609326, 0.0, 6618.45849609375
1646, -3195.3232590556145, 3, 17.563973074000387, 278, 609604,                                             609604, 0.0, 6896.25244140625
1647, 1947.907867193222, 1, 11.745509713000502, 181, 609785,                                             609785, 0.0, 5503.3544921875
1648, -5263.370649158955, 3, 47.02128718199674, 727, 610512,                                             610512, 0.0, 6179.87353515625
1649, 1806.06904438138, 1, 16.76154138599668, 251, 610763,                                             610763, 0.0, 5613.68017578125
1650, 83.0848078429699, 1, 29.37124943800154, 454, 611217,                                             611217, 0.0, 6139.81298828125
1651, -4571.470174908638, 3, 14.60344112200255, 225, 611442,                                             611442, 0.0, 4203.763671875
1652, -969.7713882923126, 1, 28.974273472005734, 443, 611885,                                             611885, 0.0, 5451.00244140625
1653, -302.6563341319561, 1, 38.01698711599602, 599, 612484,                                             612484, 0.0, 5389.013671875
1654, -4214.824177801609, 2, 35.39144210700033, 548, 613032,                                             613032, 0.0, 5230.05615234375
1655, 1986.324831366539, 1, 8.1421613709972, 132, 613164,                                             613164, 0.0, 5034.7373046875
1656, 1923.9432322382927, 1, 10.945169771002838, 175, 613339,                                             613339, 0.0, 6752.220703125
1657, -2895.7681815624237, 3, 7.940680446001352, 129, 613468,                                             613468, 0.0, 5709.291015625
1658, 1569.2044472694397, 1, 13.128270054003224, 207, 613675,                                             613675, 0.0, 4911.96630859375
1659, -2445.4526688456535, 2, 4.533457324003393, 67, 613742,                                             613742, 0.0, 5383.3681640625
1660, 1660.8168616890907, 1, 14.739209234001464, 237, 613979,                                             613979, 0.0, 5156.02392578125
1661, -41.56744211912155, 1, 30.64994371499779, 508, 614487,                                             614487, 0.0, 5613.556640625
1662, -3924.4152750372887, 2, 27.17649503499706, 420, 614907,                                             614907, 0.0, 4962.671875
1663, 979.85696169734, 1, 20.97076442300022, 332, 615239,                                             615239, 0.0, 5360.0869140625
1664, 1676.8722900152206, 1, 13.33202773899393, 207, 615446,                                             615446, 0.0, 4388.47021484375
1665, 1575.4385055303574, 1, 17.15793861199927, 268, 615714,                                             615714, 0.0, 6109.126953125
1666, -3529.945612549782, 3, 13.732335512002464, 214, 615928,                                             615928, 0.0, 4960.52294921875
1667, 2163.0934714078903, 1, 6.139212809997844, 94, 616022,                                             616022, 0.0, 5335.86669921875
1668, 1617.1159920096397, 1, 14.74186394699791, 230, 616252,                                             616252, 0.0, 5552.48046875
